player_id,team_id,league_id,uniform_number,playing_level,is_active,is_on_secondary,is_on_dl,is_on_dl60,must_be_active,just_signed,was_on_active,was_on_secondary,was_on_dl,mlb_service_years,secondary_service_years,pro_service_years,mlb_service_days,secondary_service_days,pro_service_days,mlb_service_days_this_year,secondary_service_days_this_year,pro_service_days_this_year,dl_days_this_year,years_protected_from_rule_5,is_on_waivers,designated_for_assignment,irrevocable_waivers,days_on_waivers,days_on_waivers_left,days_on_dfa_left,claimed_team_id,last_day_on_waivers,options_used,option_used_this_year,has_received_arbitration,was_traded,trade_status
36595,658,135,33,0,1,0,0,0,0,0,1,0,0,1,0,8,50,0,1149,51,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0
36597,466,125,42,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1206,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36603,210,105,5,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1269,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36604,526,127,23,0,0,0,0,0,0,0,0,0,0,0,0,8,53,0,1022,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36606,610,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,184,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36608,664,136,26,0,0,0,0,0,0,0,0,0,0,0,0,8,89,0,901,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36610,0,0,18,0,0,0,0,0,0,0,0,0,0,3,4,9,563,839,1441,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0
36613,712,141,24,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,816,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36615,35,100,6,0,1,1,0,0,0,0,0,0,0,3,5,9,682,896,1441,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0
36616,0,0,48,0,1,0,0,0,0,0,0,0,0,1,0,8,142,0,915,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36617,431,118,42,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1044,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36620,518,127,34,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1143,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36622,559,132,11,0,1,0,0,0,0,0,1,0,0,2,0,7,131,0,601,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36623,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1269,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36624,0,0,33,0,0,0,0,0,0,0,0,0,0,1,0,8,80,0,1234,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36625,208,104,28,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1269,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36627,58,100,24,0,1,1,0,0,0,0,0,0,0,5,5,9,1008,1008,1441,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36628,178,102,48,0,0,0,0,0,0,0,0,0,0,0,3,8,135,517,1269,0,0,0,0,5,0,0,1,29,0,0,0,0,3,0,0,0,0
36630,519,127,42,0,1,0,0,0,0,0,1,0,0,0,0,8,0,0,1097,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36631,527,127,11,0,1,0,0,0,0,0,1,0,0,0,0,8,83,0,1108,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0
36632,564,131,4,0,0,0,0,0,0,0,0,0,0,1,0,8,50,0,850,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36636,569,132,28,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,546,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36640,735,136,42,0,1,0,0,0,0,0,1,0,0,0,0,8,64,0,1019,47,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36642,32,100,42,0,1,1,0,0,0,0,0,0,0,2,3,9,359,516,1269,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0
36643,39,100,1,0,1,1,0,0,0,0,0,0,0,4,5,8,688,860,1269,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0
36647,58,100,37,0,1,1,0,0,0,0,0,0,0,7,7,8,1314,1314,1441,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36648,171,102,41,0,0,0,0,0,0,0,0,0,0,0,2,8,3,344,1269,0,0,0,0,6,0,0,1,36,0,0,0,0,2,0,0,0,0
36649,43,100,38,0,1,1,0,0,0,0,0,0,0,2,3,7,361,516,1269,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0
36650,39,100,11,0,1,1,0,0,0,0,0,0,0,2,2,7,344,344,1269,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36652,40,100,27,0,1,1,0,0,0,0,0,0,0,4,4,7,778,815,1269,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0
36653,42,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36654,611,133,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,740,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36655,328,115,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,804,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36656,584,133,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,471,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36658,32,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36662,521,127,43,0,1,0,0,0,0,0,1,0,0,4,0,8,596,0,1022,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36663,519,127,39,0,1,0,0,0,0,0,1,0,0,0,0,8,91,0,1176,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36666,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1269,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36667,600,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,184,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36668,719,142,27,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,986,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36669,658,135,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,494,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36675,524,127,26,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1121,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36678,51,100,45,0,1,1,0,0,0,0,0,0,0,5,5,9,992,992,1441,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36682,169,101,2,0,0,1,0,0,0,0,0,0,0,2,3,8,359,516,1269,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0
36683,157,101,28,0,0,1,0,0,0,0,0,0,0,2,3,8,465,516,1269,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0
36684,699,139,45,0,1,0,0,0,0,0,1,0,0,0,0,8,0,0,1123,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36688,658,135,9,0,1,0,0,0,0,0,1,0,0,0,0,9,15,0,1284,15,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0
36689,708,141,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,757,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36690,683,136,39,0,1,0,0,0,0,0,1,0,0,0,0,5,99,0,1242,99,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36691,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1269,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36693,0,0,36,0,1,0,0,0,0,0,0,0,0,1,0,8,110,0,1083,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36694,43,100,4,0,1,1,0,0,0,0,0,0,0,0,1,8,62,230,1269,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0
36697,523,127,3,0,0,0,0,0,0,0,0,0,0,0,0,8,55,0,1140,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36698,0,0,28,0,1,0,0,0,0,0,0,0,0,4,0,8,200,0,716,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36700,526,127,41,0,1,0,0,0,0,0,1,0,0,1,0,8,206,0,1022,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36701,512,127,20,0,1,0,0,0,0,0,1,0,0,1,0,8,191,0,1122,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36702,528,127,31,0,0,0,0,0,0,0,0,0,0,1,0,8,215,0,1022,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36703,677,137,11,0,1,0,0,0,0,0,1,0,0,0,0,8,2,0,1160,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36704,513,127,33,0,1,0,0,0,0,0,1,0,0,0,0,8,76,0,1140,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36708,243,108,27,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1269,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36710,658,135,12,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1246,112,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36711,653,135,47,0,1,0,0,0,0,0,1,0,0,3,0,7,192,0,427,51,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36714,656,135,4,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,1137,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36719,719,142,50,0,1,0,0,0,0,0,1,0,0,0,0,7,73,0,750,73,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36720,35,100,26,0,1,1,0,0,0,0,0,0,0,2,3,8,458,516,1269,0,0,0,0,5,0,0,0,1,0,0,0,0,2,0,0,0,0
36723,722,142,1,0,1,0,0,0,0,0,1,0,0,0,0,9,0,0,1220,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0
36724,612,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,184,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36725,559,132,9,0,1,0,0,0,0,0,1,0,0,4,0,8,240,0,718,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36727,735,136,22,0,1,0,0,0,0,0,1,0,0,0,0,9,77,0,1093,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36729,709,141,25,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1091,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36730,54,100,6,0,1,1,0,0,0,0,0,0,0,0,1,8,87,278,1269,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0
36734,464,125,37,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,931,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36735,217,106,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1269,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36736,0,0,38,0,1,0,0,0,0,0,0,0,0,1,0,8,110,0,1197,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36737,0,0,28,0,1,0,0,0,0,0,0,0,0,2,1,6,226,116,682,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36739,682,136,17,0,1,0,0,0,0,0,1,0,0,0,0,6,0,0,929,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0
36741,522,127,26,0,1,0,0,0,0,0,1,0,0,2,0,7,315,0,850,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36743,575,132,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,546,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36744,676,137,9,0,1,0,0,0,0,0,1,0,0,0,0,8,2,0,1067,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36746,423,118,4,0,0,0,0,0,0,0,0,0,0,1,0,7,154,0,1431,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36747,686,136,14,0,1,0,0,0,0,0,1,0,0,0,0,8,66,0,1151,66,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36749,518,127,37,0,1,0,0,0,0,0,1,0,0,1,0,8,120,0,1221,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36752,695,139,17,0,1,0,0,0,0,0,1,0,0,0,0,8,0,0,1197,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36753,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,427,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36754,528,127,5,0,1,0,0,0,0,0,1,0,0,0,0,8,87,0,1091,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0
36756,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,8,80,0,1159,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36757,425,118,9,0,0,0,0,0,0,0,0,0,0,1,0,8,244,4,1278,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36759,38,100,41,0,1,1,0,0,0,0,0,0,0,5,5,8,975,975,1269,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36762,658,135,14,0,0,0,0,0,0,0,0,0,0,1,0,7,60,0,589,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36764,519,127,11,0,1,0,0,0,0,0,1,0,0,0,0,8,0,0,1135,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36765,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,8,133,0,1170,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36766,576,132,36,0,0,0,0,0,0,0,0,0,0,2,0,11,100,0,718,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36767,686,136,30,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,901,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36771,720,142,25,0,1,0,0,0,0,0,1,0,0,0,0,9,0,0,1150,84,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36773,526,127,1,0,1,0,0,0,0,0,1,0,0,0,0,8,45,0,1143,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36774,181,102,41,0,0,0,0,0,0,0,0,0,0,3,4,9,600,779,1441,0,0,0,0,6,0,0,1,36,0,0,0,0,3,0,0,0,0
36775,53,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36778,528,127,26,0,0,0,0,0,0,0,0,0,0,0,0,9,105,0,1142,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36780,0,0,17,0,1,0,0,0,0,0,0,0,0,1,1,9,80,80,1202,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36781,0,0,11,0,1,0,0,0,0,0,0,0,0,1,0,8,80,0,1050,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36785,561,131,39,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,748,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36790,653,135,28,0,1,0,0,0,0,0,1,0,0,0,0,8,8,0,1277,9,1,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0
36792,511,127,3,0,1,0,0,0,0,0,1,0,0,2,0,10,349,0,1095,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36797,0,0,10,0,1,0,0,0,0,0,0,0,0,2,0,7,292,0,887,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36800,171,102,20,0,0,0,0,0,0,0,0,0,0,1,3,8,226,516,1269,0,0,0,0,5,0,0,1,36,0,0,0,0,3,0,0,0,0
36806,0,0,45,0,0,0,0,0,0,0,0,0,0,1,0,8,134,0,841,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36815,652,131,25,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,850,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36816,716,141,5,0,0,0,0,0,0,0,0,0,0,0,0,8,19,0,757,19,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36818,520,127,21,0,1,0,0,0,0,0,1,0,0,0,0,8,0,0,1269,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36819,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1269,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36820,0,0,46,0,1,0,0,0,0,0,0,0,0,1,0,8,80,0,1200,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36823,563,132,12,0,1,0,0,0,0,0,1,0,0,4,0,8,240,0,718,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,118,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36827,569,132,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,256,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36828,258,109,33,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1269,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36830,717,142,48,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,977,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0
36831,739,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,124,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36832,624,134,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,555,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36835,586,133,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,311,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36837,54,100,16,0,1,1,0,0,0,0,0,0,0,1,1,7,173,172,1269,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36838,159,101,27,0,0,0,0,0,0,0,0,0,0,2,5,9,431,860,1269,0,0,0,0,5,0,0,1,45,0,0,0,0,3,0,0,0,0
36840,0,0,16,0,1,0,0,0,0,0,0,0,0,1,1,8,80,80,1211,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0
36842,325,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,184,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36843,567,131,46,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,748,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36848,179,102,25,0,0,0,0,0,0,0,0,0,0,0,2,7,82,352,1269,0,0,0,0,5,0,0,1,25,0,0,0,0,2,0,0,0,0
36849,43,100,5,0,1,1,0,0,0,0,0,0,0,2,2,7,443,443,1269,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36850,517,127,4,0,0,0,0,0,0,0,0,0,0,1,0,6,153,0,1168,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36851,722,142,41,0,1,0,0,0,0,0,1,0,0,0,0,6,0,0,1021,56,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36852,0,0,9,0,1,1,0,0,0,0,0,0,0,0,2,7,165,344,1269,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0
36853,186,102,20,0,0,0,0,0,0,0,0,0,0,0,1,7,1,172,1269,0,0,0,0,5,0,0,1,38,0,0,0,0,1,0,0,0,0
36854,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1269,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36855,694,139,14,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,615,14,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36856,606,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,184,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36857,654,135,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,979,117,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36858,200,104,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,555,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36859,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1269,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36860,174,102,43,0,0,0,0,0,0,0,0,0,0,7,7,8,1344,1344,1441,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36862,426,118,1,0,0,0,0,0,0,0,0,0,0,2,0,7,414,5,1455,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0
36863,456,121,22,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,840,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
36864,603,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,184,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36868,667,136,18,0,1,0,0,0,0,0,1,0,0,0,0,6,0,0,1085,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0
36869,549,129,0,0,1,0,0,0,0,0,1,0,0,1,0,5,118,0,489,95,0,48,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0
36874,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1269,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36877,42,100,42,0,1,1,0,0,0,0,0,0,0,4,5,8,750,860,1269,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0
36881,431,118,25,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,909,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36882,0,0,40,0,1,0,0,0,0,0,0,0,0,1,0,6,110,0,1166,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36883,518,127,28,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1022,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36885,514,127,34,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,887,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36890,708,141,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,675,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36895,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1190,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36900,564,131,34,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,748,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36901,191,103,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1269,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36904,648,131,19,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1157,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36905,171,102,48,0,0,1,0,0,0,0,0,0,0,0,2,7,82,344,1269,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0
36907,232,107,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,1269,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36910,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1269,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36912,520,127,13,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,887,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36913,717,142,25,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,899,91,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36915,0,0,30,0,1,0,0,0,0,0,0,0,0,1,0,6,110,0,789,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36919,54,100,19,0,1,1,0,0,0,0,0,0,0,1,1,6,227,307,1269,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0
36922,260,109,28,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1269,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36925,653,135,39,0,0,0,0,0,0,0,0,0,0,0,0,7,27,0,599,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36928,523,127,9,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0,1022,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36929,204,104,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1269,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36930,569,132,34,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,374,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
36931,675,137,26,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,950,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,654,135,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,659,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36937,675,137,41,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,1233,27,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0
36941,0,0,49,0,1,0,0,0,0,0,0,0,0,1,0,6,114,0,1085,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36943,699,139,34,0,0,0,0,0,0,0,0,0,0,0,0,5,37,0,640,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36944,543,129,0,0,1,0,0,0,0,0,1,0,0,0,0,5,33,0,489,33,0,48,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
36945,565,131,37,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,850,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36946,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1111,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36947,524,127,3,0,1,0,0,0,0,0,1,0,0,1,0,6,221,0,1022,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36950,724,142,35,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,863,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36952,524,127,2,0,1,0,0,0,0,0,1,0,0,0,0,6,12,0,1218,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
